transcirc_id	circ_strand	circ_chrom	tis_coordinate_hg38	tis_position_in_circrna
TC-hsa-CDC20_0003	+	chr1	43360040	169
TC-hsa-PRDX1_0001	-	chr1	45515682	126
TC-hsa-PRDX1_0001	-	chr1	45515784	24
TC-hsa-ERI3_0004	-	chr1	44313207	417
TC-hsa-ERI3_0016	-	chr1	44313207	338
TC-hsa-OSBPL9_0042	+	chr1	51745597	62
TC-hsa-OSBPL9_0044	+	chr1	51745597	62
TC-hsa-OSBPL9_0046	+	chr1	51745597	62
TC-hsa-OSBPL9_0049	+	chr1	51745597	62
TC-hsa-THRAP3_0001	+	chr1	36259421	40
TC-hsa-NASP_0001	+	chr1	45584147	40
TC-hsa-CTPS1_0003	+	chr1	40983291	14
TC-hsa-STIL_0064	-	chr1	47310319	118
TC-hsa-OSBPL9_0052	+	chr1	51745597	62
TC-hsa-THRAP3_0002	+	chr1	36259421	40
TC-hsa-THRAP3_0004	+	chr1	36259421	40
TC-hsa-UQCRH_0001	+	chr1	46303767	46
TC-hsa-UQCRH_0001	+	chr1	46303791	70
TC-hsa-OSBPL9_0003	+	chr1	51617111	353
TC-hsa-ERI3_0025	-	chr1	44313207	22
TC-hsa-ERI3_0029	-	chr1	44313207	338
TC-hsa-ERI3_0033	-	chr1	44313207	493
TC-hsa-OSBPL9_0017	+	chr1	51745597	269
TC-hsa-OSBPL9_0023	+	chr1	51745597	218
TC-hsa-OSBPL9_0026	+	chr1	51745597	139
TC-hsa-OSBPL9_0027	+	chr1	51745597	139
TC-hsa-OSBPL9_0033	+	chr1	51745597	62
TC-hsa-OSBPL9_0034	+	chr1	51745597	62
TC-hsa-OSBPL9_0040	+	chr1	51745597	62
TC-hsa-OSBPL9_0041	+	chr1	51745597	62
TC-hsa-OSBPL9_0047	+	chr1	51745597	62
TC-hsa-OSBPL9_0050	+	chr1	51745597	62
TC-hsa-ATPAF1_0011	-	chr1	46643271	69
TC-hsa-YBX1_0001	+	chr1	42682506	29
TC-hsa-YBX1_0001	+	chr1	42682566	89
TC-hsa-CTPS1_0001	+	chr1	40983291	14
TC-hsa-CTPS1_0004	+	chr1	40983291	14
TC-hsa-ERI3_0015	-	chr1	44313207	205
TC-hsa-ERI3_0017	-	chr1	44313207	411
TC-hsa-LRRC42_0001	+	chr1	53952000	49
TC-hsa-LRRC42_0006	+	chr1	53952000	15
TC-hsa-ECHDC2_0017	-	chr1	52921673	247
TC-hsa-LRRC42_0002	+	chr1	53952000	49
TC-hsa-LRRC42_0007	+	chr1	53952000	15
TC-hsa-STIL_0038	-	chr1	47310319	44
TC-hsa-STIL_0039	-	chr1	47310319	118
TC-hsa-STIL_0056	-	chr1	47310319	44
TC-hsa-ERI3_0009	-	chr1	44313207	417
TC-hsa-ERI3_0010	-	chr1	44313207	493
TC-hsa-ERI3_0013	-	chr1	44313207	139
TC-hsa-ERI3_0014	-	chr1	44313207	139
TC-hsa-ERI3_0018	-	chr1	44313207	417
TC-hsa-USP1_0002	+	chr1	62439868	70
TC-hsa-RNF11_0001	+	chr1	51236756	23
TC-hsa-RNF11_0002	+	chr1	51236756	23
TC-hsa-ERI3_0024	-	chr1	44313207	417
TC-hsa-ERI3_0028	-	chr1	44313207	205
TC-hsa-ERI3_0031	-	chr1	44313207	411
TC-hsa-ERI3_0035	-	chr1	44313207	411
TC-hsa-OSBPL9_0029	+	chr1	51745597	139
TC-hsa-OSBPL9_0043	+	chr1	51745597	62
TC-hsa-OSBPL9_0045	+	chr1	51745597	62
TC-hsa-OSBPL9_0048	+	chr1	51745597	62
TC-hsa-JUN_0005	-	chr1	58783432	175
TC-hsa-JUN_0005	-	chr1	58783588	19
TC-hsa-OSBPL9_0006	+	chr1	51617111	238
TC-hsa-ERI3_0032	-	chr1	44313207	417
TC-hsa-OSBPL9_0030	+	chr1	51745597	139
TC-hsa-OSBPL9_0032	+	chr1	51745597	62
TC-hsa-OSBPL9_0036	+	chr1	51745597	62
TC-hsa-OSBPL9_0038	+	chr1	51745597	62
TC-hsa-OSBPL9_0051	+	chr1	51745597	62
TC-hsa-HSPB11_0002	-	chr1	53940082	16
TC-hsa-DHCR24_0016	-	chr1	54887175	9
TC-hsa-HSPB11_0006	-	chr1	53940082	16
TC-hsa-LRRC42_0003	+	chr1	53952000	49
TC-hsa-LRRC42_0005	+	chr1	53952000	15
TC-hsa-PRPF38A_0001	+	chr1	52404750	70
TC-hsa-PRPF38A_0003	+	chr1	52404750	70
TC-hsa-PRPF38A_0004	+	chr1	52404750	70
TC-hsa-HSPB11_0004	-	chr1	53940082	16
TC-hsa-HSPB11_0008	-	chr1	53940082	16
TC-hsa-LRRC42_0004	+	chr1	53952000	15
TC-hsa-SNIP1_0006	-	chr1	37554229	14
TC-hsa-JUN_0006	-	chr1	58783588	118
TC-hsa-ATG4C_0001	+	chr1	62784210	66
TC-hsa-SRSF11_0006	+	chr1	70221637	23
TC-hsa-ZNF644_0012	-	chr1	90982353	18
TC-hsa-ZNF644_0015	-	chr1	90982353	18
TC-hsa-ZNF644_0017	-	chr1	90982353	18
TC-hsa-ZNF644_0022	-	chr1	90982353	18
TC-hsa-ZNF644_0024	-	chr1	90982353	18
TC-hsa-USP1_0003	+	chr1	62439868	70
TC-hsa-USP1_0006	+	chr1	62439868	70
TC-hsa-USP1_0007	+	chr1	62439868	70
TC-hsa-USP1_0005	+	chr1	62439868	70
TC-hsa-USP1_0001	+	chr1	62439868	70
TC-hsa-USP1_0004	+	chr1	62439868	70
TC-hsa-SRSF11_0004	+	chr1	70221637	23
TC-hsa-RABGGTB_0002	+	chr1	75787512	16
TC-hsa-RABGGTB_0004	+	chr1	75787512	16
TC-hsa-PRPF38A_0002	+	chr1	52404750	70
TC-hsa-CDC7_0001	+	chr1	91501717	64
TC-hsa-CDC7_0004	+	chr1	91501717	64
TC-hsa-ZZZ3_0033	-	chr1	77641596	60
TC-hsa-RABGGTB_0001	+	chr1	75787512	16
TC-hsa-SRSF11_0003	+	chr1	70221637	23
TC-hsa-SRSF11_0007	+	chr1	70221637	23
TC-hsa-SRSF11_0005	+	chr1	70221637	23
TC-hsa-ZZZ3_0004	-	chr1	77641596	60
TC-hsa-ZZZ3_0031	-	chr1	77641596	60
TC-hsa-ZZZ3_0034	-	chr1	77641596	60
TC-hsa-ZZZ3_0035	-	chr1	77641596	60
TC-hsa-ZZZ3_0036	-	chr1	77641596	60
TC-hsa-ZZZ3_0042	-	chr1	77641596	60
TC-hsa-ZZZ3_0046	-	chr1	77641596	60
TC-hsa-SRSF11_0008	+	chr1	70221637	23
TC-hsa-CRYZ_0007	-	chr1	74724821	14
TC-hsa-ZZZ3_0032	-	chr1	77641596	60
TC-hsa-RABGGTB_0003	+	chr1	75787512	16
TC-hsa-SRSF11_0002	+	chr1	70221637	26
TC-hsa-SRSF11_0001	+	chr1	70221637	26
TC-hsa-CRYZ_0006	-	chr1	74724821	14
TC-hsa-FAM73A_0001	+	chr1	77783253	16
TC-hsa-FAM73A_0008	+	chr1	77783253	11
TC-hsa-FAM73A_0009	+	chr1	77783253	11
TC-hsa-FAM73A_0011	+	chr1	77783253	11
TC-hsa-FAM73A_0012	+	chr1	77783253	11
TC-hsa-ZZZ3_0014	-	chr1	77641596	60
TC-hsa-FAM73A_0002	+	chr1	77783253	16
TC-hsa-FAM73A_0004	+	chr1	77783253	16
TC-hsa-FAM73A_0006	+	chr1	77783253	16
TC-hsa-CTH_0001	+	chr1	70411416	2
TC-hsa-ZZZ3_0045	-	chr1	77641596	60
TC-hsa-ZZZ3_0054	-	chr1	77641596	60
TC-hsa-RABGGTB_0005	+	chr1	75787512	16
TC-hsa-ZZZ3_0007	-	chr1	77641596	60
TC-hsa-ZZZ3_0029	-	chr1	77641596	60
TC-hsa-ZZZ3_0048	-	chr1	77641596	60
TC-hsa-FAM73A_0007	+	chr1	77783253	16
TC-hsa-FAM73A_0010	+	chr1	77783253	11
TC-hsa-ZZZ3_0021	-	chr1	77641596	60
TC-hsa-ZZZ3_0039	-	chr1	77641596	60
TC-hsa-ZZZ3_0041	-	chr1	77641596	60
TC-hsa-ZZZ3_0043	-	chr1	77641596	60
TC-hsa-ZZZ3_0044	-	chr1	77641596	60
TC-hsa-ZZZ3_0047	-	chr1	77641596	60
TC-hsa-ZZZ3_0049	-	chr1	77641596	60
TC-hsa-ZZZ3_0050	-	chr1	77641596	60
TC-hsa-ZZZ3_0051	-	chr1	77641596	60
TC-hsa-ZZZ3_0052	-	chr1	77641596	60
TC-hsa-ZZZ3_0053	-	chr1	77641596	60
TC-hsa-ZZZ3_0037	-	chr1	77641596	60
TC-hsa-FUBP1_0054	-	chr1	77979004	56
TC-hsa-FUBP1_0066	-	chr1	77979004	56
TC-hsa-RPL5_0005	+	chr1	92837514	262
TC-hsa-FUBP1_0065	-	chr1	77979004	56
TC-hsa-FUBP1_0004	-	chr1	77979004	56
TC-hsa-RPL5_0003	+	chr1	92837514	397
TC-hsa-ZNF644_0009	-	chr1	90982353	18
TC-hsa-FAM73A_0003	+	chr1	77783253	16
TC-hsa-FAM73A_0005	+	chr1	77783253	16
TC-hsa-EXTL2_0002	-	chr1	100894770	17
TC-hsa-CDC7_0003	+	chr1	91501717	64
TC-hsa-CLCC1_0023	-	chr1	108950437	12
TC-hsa-ZNF644_0019	-	chr1	90982353	18
TC-hsa-ZNF644_0011	-	chr1	90982353	18
TC-hsa-ZNF644_0018	-	chr1	90982353	18
TC-hsa-FRRS1_0020	-	chr1	99748981	21
TC-hsa-RAP1A_0005	+	chr1	111691361	28
TC-hsa-RAP1A_0008	+	chr1	111691361	28
TC-hsa-SH3GLB1_0001	+	chr1	86704900	32
TC-hsa-CLCC1_0019	-	chr1	108950437	12
TC-hsa-NRAS_0003	-	chr1	114716160	18
TC-hsa-CSDE1_0013	-	chr1	114739859	32
TC-hsa-CSDE1_0026	-	chr1	114739859	263
TC-hsa-CSDE1_0026	-	chr1	114749866	39
TC-hsa-ZNF644_0021	-	chr1	90982353	18
TC-hsa-ZNF644_0025	-	chr1	90982353	18
TC-hsa-ZNF644_0026	-	chr1	90982353	18
TC-hsa-ZNF644_0027	-	chr1	90982353	18
TC-hsa-WDR47_0070	-	chr1	109042026	52
TC-hsa-CSDE1_0065	-	chr1	114739859	179
TC-hsa-ZNF644_0023	-	chr1	90982353	18
TC-hsa-NRAS_0008	-	chr1	114716160	18
TC-hsa-CSDE1_0015	-	chr1	114739859	179
TC-hsa-CSDE1_0024	-	chr1	114739859	32
TC-hsa-CLCC1_0018	-	chr1	108950437	12
TC-hsa-CLCC1_0025	-	chr1	108950437	32
TC-hsa-CSDE1_0039	-	chr1	114739859	32
TC-hsa-CSDE1_0066	-	chr1	114739859	179
TC-hsa-CSDE1_0084	-	chr1	114739859	32
TC-hsa-SLC16A1_0002	-	chr1	112929308	45
TC-hsa-SLC16A1_0004	-	chr1	112929308	45
TC-hsa-DRAM2_0005	-	chr1	111131554	15
TC-hsa-DRAM2_0009	-	chr1	111131554	15
TC-hsa-DRAM2_0013	-	chr1	111131554	79
TC-hsa-CEPT1_0002	+	chr1	111147715	74
TC-hsa-CEPT1_0002	+	chr1	111147744	103
TC-hsa-DPH5_0006	-	chr1	101025443	24
TC-hsa-MTF2_0001	+	chr1	93079404	22
TC-hsa-MTF2_0001	+	chr1	93079496	114
TC-hsa-RAP1A_0002	+	chr1	111691361	28
TC-hsa-DPH5_0013	-	chr1	101025443	96
TC-hsa-DPH5_0013	-	chr1	101025698	39
TC-hsa-RAP1A_0010	+	chr1	111691361	28
TC-hsa-STXBP3_0001	+	chr1	108746738	1
TC-hsa-RPL5_0002	+	chr1	92833563	19
TC-hsa-RPL5_0002	+	chr1	92833616	72
TC-hsa-CDC7_0002	+	chr1	91501717	64
TC-hsa-DRAM2_0010	-	chr1	111131554	79
TC-hsa-CSDE1_0056	-	chr1	114739859	32
TC-hsa-CSDE1_0077	-	chr1	114739859	32
TC-hsa-CSDE1_0083	-	chr1	114739859	566
TC-hsa-CSDE1_0083	-	chr1	114749866	342
TC-hsa-CSDE1_0083	-	chr1	114749934	274
TC-hsa-FRRS1_0016	-	chr1	99748981	21
TC-hsa-GPSM2_0001	+	chr1	108877074	338
TC-hsa-CLCC1_0009	-	chr1	108950437	12
TC-hsa-CLCC1_0021	-	chr1	108950437	12
TC-hsa-CNN3_0016	-	chr1	94927066	1
TC-hsa-SLC16A1_0010	-	chr1	112929308	45
TC-hsa-GDAP2_0008	-	chr1	117920357	68
TC-hsa-GDAP2_0013	-	chr1	117920357	68
TC-hsa-GDAP2_0023	-	chr1	117920357	68
TC-hsa-GDAP2_0044	-	chr1	117920357	68
TC-hsa-GDAP2_0049	-	chr1	117920357	68
TC-hsa-WDR3_0001	+	chr1	117933320	33
TC-hsa-DRAM2_0011	-	chr1	111131554	15
TC-hsa-CEPT1_0009	+	chr1	111147715	74
TC-hsa-CEPT1_0009	+	chr1	111147744	103
TC-hsa-CDC7_0005	+	chr1	91501717	64
TC-hsa-CSDE1_0016	-	chr1	114739859	566
TC-hsa-CSDE1_0016	-	chr1	114749866	342
TC-hsa-CSDE1_0016	-	chr1	114749934	274
TC-hsa-CSDE1_0027	-	chr1	114739859	566
TC-hsa-CSDE1_0027	-	chr1	114749866	342
TC-hsa-CSDE1_0027	-	chr1	114749934	274
TC-hsa-DRAM2_0006	-	chr1	111131554	79
TC-hsa-CEPT1_0001	+	chr1	111147715	74
TC-hsa-CEPT1_0001	+	chr1	111147744	103
TC-hsa-CLCC1_0010	-	chr1	108950437	12
TC-hsa-CLCC1_0016	-	chr1	108950437	12
TC-hsa-CLCC1_0017	-	chr1	108950437	12
TC-hsa-CLCC1_0022	-	chr1	108950437	12
TC-hsa-RAP1A_0006	+	chr1	111691361	28
TC-hsa-DPH5_0010	-	chr1	101025443	24
TC-hsa-RAP1A_0001	+	chr1	111691361	28
TC-hsa-RAP1A_0003	+	chr1	111691361	28
TC-hsa-CEPT1_0003	+	chr1	111147715	74
TC-hsa-CEPT1_0003	+	chr1	111147744	103
TC-hsa-CSDE1_0041	-	chr1	114739859	263
TC-hsa-CSDE1_0041	-	chr1	114749866	39
TC-hsa-NRAS_0005	-	chr1	114716160	18
TC-hsa-NRAS_0009	-	chr1	114716160	35
TC-hsa-CSDE1_0025	-	chr1	114739859	179
TC-hsa-FRRS1_0019	-	chr1	99748981	21
TC-hsa-FRRS1_0021	-	chr1	99748981	21
TC-hsa-CEPT1_0005	+	chr1	111147715	74
TC-hsa-CEPT1_0005	+	chr1	111147744	103
TC-hsa-CEPT1_0007	+	chr1	111147715	74
TC-hsa-CEPT1_0007	+	chr1	111147744	103
TC-hsa-CSDE1_0087	-	chr1	114739859	566
TC-hsa-CSDE1_0087	-	chr1	114749866	342
TC-hsa-CSDE1_0087	-	chr1	114749934	274
TC-hsa-CEPT1_0004	+	chr1	111147715	74
TC-hsa-CEPT1_0004	+	chr1	111147744	103
TC-hsa-CEPT1_0006	+	chr1	111147715	74
TC-hsa-CEPT1_0006	+	chr1	111147744	103
TC-hsa-CEPT1_0008	+	chr1	111147715	74
TC-hsa-CEPT1_0008	+	chr1	111147744	103
TC-hsa-GDAP2_0005	-	chr1	117920357	68
TC-hsa-RPL5_0001	+	chr1	92833563	89
TC-hsa-RPL5_0001	+	chr1	92833616	142
TC-hsa-GDAP2_0032	-	chr1	117920357	68
TC-hsa-CLCC1_0024	-	chr1	108950437	28
TC-hsa-CSDE1_0064	-	chr1	114739859	121
TC-hsa-CSDE1_0067	-	chr1	114739859	566
TC-hsa-CSDE1_0067	-	chr1	114749866	342
TC-hsa-CSDE1_0067	-	chr1	114749934	274
TC-hsa-CSDE1_0070	-	chr1	114739859	566
TC-hsa-CSDE1_0070	-	chr1	114749866	342
TC-hsa-CSDE1_0070	-	chr1	114749934	274
TC-hsa-CSDE1_0074	-	chr1	114739859	179
TC-hsa-CSDE1_0078	-	chr1	114739859	566
TC-hsa-CSDE1_0078	-	chr1	114749866	342
TC-hsa-CSDE1_0078	-	chr1	114749934	274
TC-hsa-CSDE1_0080	-	chr1	114739859	32
TC-hsa-CSDE1_0082	-	chr1	114739859	566
TC-hsa-CSDE1_0082	-	chr1	114749866	342
TC-hsa-CSDE1_0082	-	chr1	114749934	274
TC-hsa-CSDE1_0085	-	chr1	114739859	121
TC-hsa-CSDE1_0089	-	chr1	114749866	342
TC-hsa-CSDE1_0089	-	chr1	114749934	274
TC-hsa-CLCC1_0004	-	chr1	108950437	12
TC-hsa-RAP1A_0004	+	chr1	111691361	28
TC-hsa-RAP1A_0009	+	chr1	111691361	28
TC-hsa-VANGL1_0001	+	chr1	115651414	138
TC-hsa-SLC16A1_0005	-	chr1	112929308	45
TC-hsa-FRRS1_0011	-	chr1	99748981	21
TC-hsa-CSDE1_0014	-	chr1	114739859	121
TC-hsa-CSDE1_0032	-	chr1	114739859	263
TC-hsa-CSDE1_0032	-	chr1	114749866	39
TC-hsa-DRAM2_0007	-	chr1	111131554	79
TC-hsa-DRAM2_0012	-	chr1	111131554	15
TC-hsa-CSDE1_0040	-	chr1	114739859	179
TC-hsa-CSDE1_0057	-	chr1	114739859	263
TC-hsa-CSDE1_0057	-	chr1	114749866	39
TC-hsa-CSDE1_0063	-	chr1	114739859	32
TC-hsa-CSDE1_0069	-	chr1	114739859	179
TC-hsa-CSDE1_0073	-	chr1	114739859	32
TC-hsa-CSDE1_0081	-	chr1	114739859	263
TC-hsa-CSDE1_0081	-	chr1	114749866	39
TC-hsa-CSDE1_0086	-	chr1	114739859	179
TC-hsa-CSDE1_0088	-	chr1	114749866	39
TC-hsa-RAP1A_0007	+	chr1	111691361	28
TC-hsa-EXTL2_0001	-	chr1	100894770	17
TC-hsa-VANGL1_0002	+	chr1	115651414	138
TC-hsa-HIST2H2BF_0001	-	chr1	149812324	45
TC-hsa-HIST2H2BE_0001	-	chr1	149886364	133
TC-hsa-HIST2H2BE_0001	-	chr1	149886439	58
TC-hsa-HIST2H2BE_0001	-	chr1	149886463	34
TC-hsa-C1orf54_0001	+	chr1	150272818	150
TC-hsa-PRPF3_0001	+	chr1	150324903	9
TC-hsa-GDAP2_0004	-	chr1	117920357	62
TC-hsa-GDAP2_0016	-	chr1	117920357	68
TC-hsa-GDAP2_0022	-	chr1	117920357	68
TC-hsa-GDAP2_0027	-	chr1	117920357	68
TC-hsa-GDAP2_0036	-	chr1	117920357	68
TC-hsa-GDAP2_0037	-	chr1	117920357	68
TC-hsa-GDAP2_0038	-	chr1	117920357	68
TC-hsa-GDAP2_0039	-	chr1	117920357	68
TC-hsa-TARS2_0001	+	chr1	150487451	19
TC-hsa-ENSA_0006	-	chr1	150629513	37
TC-hsa-GOLPH3L_0003	-	chr1	150694838	13
TC-hsa-SLC16A1_0008	-	chr1	112929308	45
TC-hsa-SLC16A1_0011	-	chr1	112929308	45
TC-hsa-OTUD7B_0013	-	chr1	149977498	79
TC-hsa-OTUD7B_0014	-	chr1	149977498	79
TC-hsa-ILF2_0008	-	chr1	153664451	24
TC-hsa-RAB13_0004	-	chr1	153986236	59
TC-hsa-SLC16A1_0007	-	chr1	112929308	45
TC-hsa-GOLPH3L_0007	-	chr1	150694838	13
TC-hsa-GOLPH3L_0010	-	chr1	150694838	13
TC-hsa-GOLPH3L_0013	-	chr1	150694838	13
TC-hsa-GOLPH3L_0014	-	chr1	150694838	13
TC-hsa-GDAP2_0006	-	chr1	117920357	68
TC-hsa-GDAP2_0014	-	chr1	117920357	68
TC-hsa-GDAP2_0047	-	chr1	117920357	68
TC-hsa-UBAP2L_0001	+	chr1	154225126	43
TC-hsa-UBAP2L_0002	+	chr1	154225126	43
TC-hsa-UBAP2L_0003	+	chr1	154225126	43
TC-hsa-UBAP2L_0004	+	chr1	154225126	43
TC-hsa-UBAP2L_0005	+	chr1	154225126	43
TC-hsa-UBAP2L_0006	+	chr1	154225126	43
TC-hsa-UBAP2L_0007	+	chr1	154225126	43
TC-hsa-UBAP2L_0008	+	chr1	154225126	43
TC-hsa-UBAP2L_0009	+	chr1	154225126	43
TC-hsa-UBAP2L_0010	+	chr1	154225126	43
TC-hsa-UBAP2L_0011	+	chr1	154225126	43
TC-hsa-UBAP2L_0012	+	chr1	154225126	43
TC-hsa-UBAP2L_0013	+	chr1	154225126	43
TC-hsa-SETDB1_0008	+	chr1	150927715	12
TC-hsa-CERS2_0002	-	chr1	150969005	87
TC-hsa-THEM4_0003	-	chr1	151895085	110
TC-hsa-S100A10_0002	-	chr1	151986231	21
TC-hsa-S100A13_0001	-	chr1	153626472	921
TC-hsa-ILF2_0006	-	chr1	153664451	84
TC-hsa-MLLT11_0002	+	chr1	151060466	60
TC-hsa-ADAR_0017	-	chr1	154601756	871
TC-hsa-ADAR_0017	-	chr1	154602303	324
TC-hsa-ADAR_0017	-	chr1	154602583	44
TC-hsa-ADAR_0020	-	chr1	154601756	871
TC-hsa-ADAR_0020	-	chr1	154602303	324
TC-hsa-ADAR_0020	-	chr1	154602583	44
TC-hsa-PI4KB_0024	-	chr1	151327649	7
TC-hsa-ATF6_0002	+	chr1	161792186	465
TC-hsa-ATF6_0005	+	chr1	161792186	465
TC-hsa-ATF6_0006	+	chr1	161792186	465
TC-hsa-ATF6_0014	+	chr1	161792186	388
TC-hsa-ADAR_0022	-	chr1	154601756	871
TC-hsa-ADAR_0022	-	chr1	154602303	324
TC-hsa-ADAR_0022	-	chr1	154602583	44
TC-hsa-LMNA_0003	+	chr1	156114846	67
TC-hsa-ILF2_0009	-	chr1	153664451	141
TC-hsa-ATF6_0016	+	chr1	161792186	300
TC-hsa-ATF6_0028	+	chr1	161792186	63
TC-hsa-ATF6_0030	+	chr1	161792186	63
TC-hsa-CERS2_0007	-	chr1	150969005	87
TC-hsa-CERS2_0011	-	chr1	150969005	87
TC-hsa-GBA_0006	-	chr1	155241156	25
TC-hsa-GBA_0007	-	chr1	155241156	25
TC-hsa-CERS2_0005	-	chr1	150969005	87
TC-hsa-ATF6_0015	+	chr1	161792186	388
TC-hsa-SV2A_0012	-	chr1	149914175	13
TC-hsa-ILF2_0010	-	chr1	153664451	207
TC-hsa-ILF2_0019	-	chr1	153668521	99
TC-hsa-UAP1_0002	+	chr1	162566028	17
TC-hsa-ILF2_0007	-	chr1	153664451	141
TC-hsa-UAP1_0005	+	chr1	162566028	17
TC-hsa-SETDB1_0004	+	chr1	150927715	12
TC-hsa-CERS2_0010	-	chr1	150969005	87
TC-hsa-CERS2_0012	-	chr1	150969005	87
TC-hsa-OTUD7B_0021	-	chr1	149977498	79
TC-hsa-OTUD7B_0023	-	chr1	149977498	79
TC-hsa-ILF2_0005	-	chr1	153664451	24
TC-hsa-ILF2_0014	-	chr1	153668521	37
TC-hsa-ILF2_0017	-	chr1	153668521	37
TC-hsa-CDC42SE1_0007	-	chr1	151055730	264
TC-hsa-SLC16A1_0009	-	chr1	112929308	45
TC-hsa-ATF6_0012	+	chr1	161792186	465
TC-hsa-PEX19_0004	-	chr1	160285124	23
TC-hsa-USF1_0006	-	chr1	161045927	7
TC-hsa-CDC42SE1_0008	-	chr1	151055730	264
TC-hsa-CDC42SE1_0009	-	chr1	151055730	264
TC-hsa-UAP1_0004	+	chr1	162566028	17
TC-hsa-UAP1_0006	+	chr1	162566028	17
TC-hsa-GDAP2_0048	-	chr1	117920357	68
TC-hsa-GDAP2_0051	-	chr1	117920357	68
TC-hsa-SETDB1_0001	+	chr1	150927715	12
TC-hsa-SETDB1_0002	+	chr1	150927715	12
TC-hsa-SETDB1_0003	+	chr1	150927715	12
TC-hsa-SETDB1_0005	+	chr1	150927715	12
TC-hsa-SETDB1_0006	+	chr1	150927715	12
TC-hsa-SETDB1_0007	+	chr1	150927715	12
TC-hsa-SETDB1_0009	+	chr1	150927715	10
TC-hsa-TAGLN2_0001	-	chr1	159918877	168
TC-hsa-TAGLN2_0003	-	chr1	159918877	551
TC-hsa-TAGLN2_0003	-	chr1	159920445	93
TC-hsa-ADAR_0021	-	chr1	154601756	871
TC-hsa-ADAR_0021	-	chr1	154602303	324
TC-hsa-ADAR_0021	-	chr1	154602583	44
TC-hsa-TAGLN2_0002	-	chr1	159918877	551
TC-hsa-TAGLN2_0002	-	chr1	159920445	93
TC-hsa-ILF2_0012	-	chr1	153664451	512
TC-hsa-ILF2_0012	-	chr1	153668521	56
TC-hsa-ATF6_0013	+	chr1	161792186	388
TC-hsa-CERS2_0004	-	chr1	150969005	87
TC-hsa-UAP1_0007	+	chr1	162566028	17
TC-hsa-UAP1_0008	+	chr1	162566028	17
TC-hsa-UAP1_0009	+	chr1	162566028	17
TC-hsa-ATF6_0029	+	chr1	161792186	63
TC-hsa-CDC42SE1_0004	-	chr1	151055730	264
TC-hsa-RIT1_0007	-	chr1	155910761	44
TC-hsa-OTUD7B_0018	-	chr1	149977498	79
TC-hsa-UAP1_0001	+	chr1	162566028	56
TC-hsa-UAP1_0003	+	chr1	162566028	17
TC-hsa-OTUD7B_0022	-	chr1	149977498	79
TC-hsa-ATF6_0007	+	chr1	161792186	465
TC-hsa-ATF6_0010	+	chr1	161792186	465
TC-hsa-ATF6_0019	+	chr1	161792186	193
TC-hsa-ATF6_0023	+	chr1	161792186	193
TC-hsa-TAGLN2_0004	-	chr1	159920445	93
TC-hsa-ILF2_0011	-	chr1	153664451	493
TC-hsa-ILF2_0011	-	chr1	153668521	37
TC-hsa-TARS2_0002	+	chr1	150487451	5
TC-hsa-SFT2D2_0001	+	chr1	168226080	54
TC-hsa-CENPL_0010	-	chr1	173823975	45
TC-hsa-MCL1_0003	-	chr1	150578897	32
TC-hsa-ATF6_0008	+	chr1	161792186	465
TC-hsa-ADAR_0024	-	chr1	154601756	871
TC-hsa-ADAR_0024	-	chr1	154602303	324
TC-hsa-ADAR_0024	-	chr1	154602583	44
TC-hsa-ATF6_0011	+	chr1	161792186	465
TC-hsa-ATF6_0020	+	chr1	161792186	193
TC-hsa-ATF6_0025	+	chr1	161792186	190
TC-hsa-ATF6_0026	+	chr1	161792186	63
TC-hsa-ATF6_0027	+	chr1	161792186	63
TC-hsa-FAM20B_0001	+	chr1	179043763	49
TC-hsa-FAM20B_0001	+	chr1	179043848	134
TC-hsa-FAM20B_0003	+	chr1	179043763	49
TC-hsa-FAM20B_0003	+	chr1	179043848	134
TC-hsa-FAM20B_0004	+	chr1	179043763	49
TC-hsa-FAM20B_0004	+	chr1	179043848	134
TC-hsa-ATF6_0017	+	chr1	161792186	193
TC-hsa-ATF6_0022	+	chr1	161792186	193
TC-hsa-USF1_0003	-	chr1	161045927	20
TC-hsa-ATF6_0009	+	chr1	161792186	465
TC-hsa-ATF6_0018	+	chr1	161792186	193
TC-hsa-ATF6_0021	+	chr1	161792186	193
TC-hsa-ATF6_0024	+	chr1	161792186	193
TC-hsa-FAM20B_0005	+	chr1	179043763	49
TC-hsa-FAM20B_0005	+	chr1	179043848	134
TC-hsa-FAM20B_0006	+	chr1	179043763	49
TC-hsa-FAM20B_0006	+	chr1	179043848	134
TC-hsa-FAM20B_0007	+	chr1	179043763	49
TC-hsa-FAM20B_0007	+	chr1	179043848	134
TC-hsa-TOR1AIP2_0003	-	chr1	179852665	147
TC-hsa-TOR1AIP2_0004	-	chr1	179852665	147
TC-hsa-TOR1AIP2_0005	-	chr1	179852665	147
TC-hsa-TOR1AIP2_0006	-	chr1	179852665	282
TC-hsa-TOR1AIP2_0006	-	chr1	179877332	42
TC-hsa-TOR1AIP2_0007	-	chr1	179852665	147
TC-hsa-TOR1AIP2_0010	-	chr1	179852665	81
TC-hsa-TOR1AIP2_0011	-	chr1	179852665	147
TC-hsa-TOR1AIP2_0012	-	chr1	179877332	42
TC-hsa-MRPS14_0002	-	chr1	175023408	16
TC-hsa-C1orf21_0004	+	chr1	184477447	62
